lead_id,lead_need,lead_owner,lead_budget,lead_source,lead_industry,lead_location,lead_authority,lead_companysize,lead_last_contacted,lead_conversion_history,lead_score,Converted,lead_interactions,lead_behavior_score,lead_engagemen_tscore,lead_conversion_outcome,lead_conversion_attempts
11,Standard,AE 6,Medium,Inbound,Healthcare,APAC,Influencer,Small Business,2022-07-15,Failed,75,1,9,67,52,0,2
11,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-09-01,Failed,78,1,12,73,65,0,2
11,Urgent,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Failed,45,0,8,48,52,0,2
11,Standard,AE 8,Medium,Inbound,Retail,EMEA,Decision Maker,Mid-Market,2022-08-15,Failed,24,0,10,45,50,0,2
11,Standard,AE 5,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-03-15,Failed,66,1,12,70,60,0,1
11,Standard,AE 4,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-05-15,Successful,25,0,8,49,53,1,1
11,Critical,AE 6,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-06-01,Failed,60,1,13,70,75,0,2
11,Critical,AE 8,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-03-15,Failed,16,0,9,54,68,0,1
11,Standard,AE 6,Medium,Inbound,Technology,EMEA,Influencer,Small Business,2022-09-15,Successful,58,1,10,55,61,0,2
11,Standard,AE 7,Medium,Inbound,Healthcare,APAC,Decision Maker,Mid-Market,2022-07-01,Successful,47,0,10,70,72,1,2
11,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-08-15,Successful,75,1,11,70,75,0,1
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-03-01,Successful,70,1,14,60,59,0,1
11,Urgent,AE 7,Medium,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-08-01,Failed,52,1,11,64,60,0,2
11,Standard,AE 3,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-03-15,Successful,70,1,8,50,54,1,2
11,Urgent,AE 6,High,Inbound,Healthcare,APAC,Recommender,Enterprise,2022-08-01,Successful,70,1,13,70,74,1,2
11,Standard,AE 11,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-07-15,Failed,75,1,9,58,64,0,1
11,Urgent,AE 8,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-07-01,Failed,57,1,12,70,69,0,2
11,Standard,AE 4,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-02-15,Failed,60,1,8,68,50,0,1
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-02-01,"Successful, Failed",51,1,13,48,59,1,2
11,Critical,AE9,High,Employee Referral,Healthcare,EMEA,Decision Maker,Enterprise,2022-09-01,"Successful, Failed",71,1,15,68,78,1,2
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Recommender,Small Business,2022-01-15,"Successful, Failed",65,1,10,69,69,1,2
11,Standard,AE 4,Medium,Inbound,Technology,APAC,Influencer,Small Business,2022-01-15,Successful,80,1,12,68,60,1,1
11,Standard,AE 11,High,Inbound,Finance,EMEA,Influencer,Small Business,2022-01-15,Failed,75,1,13,59,77,0,1
11,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-10-01,Failed,45,0,10,51,70,0,2
11,Standard,AE 4,Medium,Partner Referral,Finance,AMER,Decision Maker,Small Business,2023-07-15,Successful,60,1,11,55,59,0,2
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-01-15,Successful,89,1,14,68,62,0,1
11,Critical,AE 3,Medium,Employee Referral,Healthcare,EMEA,Recommender,Mid-Market,2023-03-15,Successful,70,1,14,55,69,1,3
11,Standard,AE 3,Medium,Inbound,Retail,AMER,Recommender,Small Business,2022-02-15,Failed,50,0,8,58,68,0,2
11,Critical,AE9,Low,Drift,Healthcare,EMEA,Recommender,Mid-Market,2022-08-01,"Successful, Failed",52,1,13,60,73,0,2
11,Critical,AE 8,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-06-01,Successful,65,1,15,68,73,0,2
11,Standard,AE 4,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-02-15,"Successful, Failed",14,0,8,50,48,1,2
11,Standard,AE 6,Medium,Inbound,Technology,EMEA,Influencer,Small Business,2023-02-01,Failed,17,0,10,58,55,0,1
11,Standard,AE 6,Medium,Outbound,Finance,EMEA,Influencer,Small Business,2022-06-15,Failed,75,1,9,53,53,0,1
11,Urgent,AE 7,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-05-01,Failed,80,1,14,58,75,1,2
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-03-15,Successful,60,1,8,65,55,1,2
11,Standard,AE 5,Medium,Inbound,Finance,EMEA,Decision Maker,Enterprise,2022-02-15,Successful,80,1,13,62,61,0,1
11,Standard,AE 7,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-01-15,"Successful, Failed",70,1,9,55,58,1,1
11,Urgent,AE 3,High,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2023-03-01,Failed,65,1,15,70,75,0,2
11,Standard,AE 7,High,Employee Referral,Technology,EMEA,Decision Maker,Enterprise,2022-01-01,"Successful, Failed",81,1,13,55,75,1,2
11,Critical,AE 3,Low,Inbound,Healthcare,EMEA,Decision Maker,Mid-Market,2022-09-01,Failed,62,1,13,64,75,0,2
11,Standard,AE 6,High,Inbound,Finance,EMEA,Decision Maker,Small Business,2023-05-15,Failed,67,1,13,58,78,0,1
11,Critical,AE 3,High,Inbound,Healthcare,APAC,Recommender,Enterprise,2022-12-01,Successful,70,1,12,63,75,1,3
11,Urgent,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-06-15,Successful,65,1,12,59,58,0,1
11,Critical,AE 6,Low,Outbound,Healthcare,EMEA,Recommender,Mid-Market,2023-04-01,Failed,85,1,14,72,74,0,2
11,Urgent,AE 5,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-01-01,Failed,51,1,15,72,68,1,2
11,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-10-01,Successful,70,1,14,76,62,0,2
11,Critical,AE9,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-10-01,Successful,80,1,15,70,75,0,2
11,Urgent,AE 6,Medium,Inbound,Finance,APAC,Decision Maker,Small Business,2023-08-15,Successful,60,1,10,57,49,0,2
11,Critical,AE 1,Low,Employee Referral,Healthcare,APAC,Decision Maker,Mid-Market,2023-06-15,Failed,32,0,12,50,78,0,2
11,Standard,AE 4,High,Inbound,Technology,EMEA,Influencer,Small Business,2022-06-15,Successful,76,1,12,56,61,1,1
11,Urgent,AE 5,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2023-01-15,"Successful, Failed",42,0,9,58,56,0,1
11,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-03-15,"Successful, Failed",54,1,10,61,51,0,2
11,Urgent,AE 11,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-05-01,Successful,66,1,10,70,70,1,1
11,Urgent,AE 11,High,Inbound,Finance,EMEA,Decision Maker,Enterprise,2022-08-15,Failed,65,1,10,55,75,1,2
11,Urgent,AE 3,Low,Inbound,Healthcare,APAC,Recommender,Mid-Market,2023-07-15,Successful,70,1,13,74,58,1,2
11,Standard,AE 4,Medium,Inbound,Healthcare,EMEA,Decision Maker,Small Business,2023-04-15,Successful,10,0,10,50,68,1,2
11,Standard,AE 7,Medium,Inbound,Finance,EMEA,Decision Maker,Enterprise,2022-07-01,Successful,62,1,12,50,68,1,1
11,Critical,AE9,Low,Employee Referral,Healthcare,Other,Influencer,Mid-Market,2022-06-01,"Successful, Failed",65,1,13,58,75,0,2
11,Standard,AE 4,High,Inbound,Finance,EMEA,Influencer,Small Business,2022-08-15,Failed,30,0,9,68,51,1,1
11,Standard,AE 8,Medium,Inbound,Retail,EMEA,Decision Maker,Enterprise,2022-02-15,"Successful, Failed",36,0,8,58,49,1,2
11,Standard,AE 11,Medium,Inbound,Finance,AMER,Influencer,Small Business,2023-05-15,Successful,30,0,9,70,50,1,2
11,Standard,AE 4,Low,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-02-15,Failed,36,0,13,52,52,0,2
11,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-03-01,Failed,44,0,14,64,73,0,2
11,Standard,AE 1,Medium,Partner Referral,Finance,APAC,Decision Maker,Small Business,2022-07-15,Successful,66,1,10,57,52,0,1
11,Critical,AE 3,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2023-04-01,Failed,68,1,14,68,70,1,1
11,Critical,AE 3,Low,Inbound,Healthcare,AMER,Decision Maker,Mid-Market,2023-06-15,Failed,38,0,11,71,70,1,2
11,Standard,AE 8,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-02-01,"Successful, Failed",65,1,14,72,76,0,1
11,Critical,AE9,Low,Partner Referral,Healthcare,EMEA,Recommender,Mid-Market,2023-06-01,Successful,89,1,14,74,78,1,2
11,Standard,AE 6,Low,Inbound,Healthcare,EMEA,Decision Maker,Mid-Market,2022-09-15,Successful,30,0,13,55,60,1,2
11,Standard,AE 7,Low,Inbound,Healthcare,EMEA,Influencer,Enterprise,2022-05-15,Successful,70,1,12,66,53,0,1
11,Standard,AE 7,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-02-15,"Successful, Failed",60,1,8,50,55,0,2
11,Critical,AE 8,High,Inbound,Healthcare,EMEA,Decision Maker,Small Business,2022-09-15,Successful,67,1,12,68,70,0,2
11,Critical,AE 6,High,Customer Referral,Finance,EMEA,Decision Maker,Small Business,2023-04-01,Failed,60,1,10,66,69,1,2
11,Standard,AE 2,Low,Inbound,Finance,AMER,Decision Maker,Enterprise,2022-04-01,"Successful, Failed",72,1,11,55,58,0,1
11,Urgent,AE 4,Medium,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-09-01,Successful,75,1,15,68,55,1,2
11,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-03-15,Failed,15,0,8,49,45,0,1
11,Standard,AE 6,High,Inbound,Retail,EMEA,Influencer,Enterprise,2023-08-15,Failed,60,1,10,49,62,0,1
11,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2022-06-01,Failed,53,1,9,50,48,0,2
11,Standard,AE 8,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-09-15,"Successful, Failed",18,0,10,57,52,1,2
11,Standard,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-08-15,Failed,60,1,11,45,55,0,2
11,Urgent,AE 11,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-07-15,Successful,87,1,12,70,58,0,2
11,Urgent,AE 5,High,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-09-01,Successful,50,0,10,70,52,1,1
11,Critical,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Mid-Market,2022-07-15,Successful,65,1,14,64,55,0,2
11,Urgent,AE 10,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-11-01,Failed,60,1,13,65,76,0,2
11,Urgent,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-08-15,Successful,50,0,10,58,52,1,2
11,Standard,AE 10,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-03-15,"Successful, Failed",65,1,8,55,50,1,2
11,Standard,AE 11,High,Inbound,Healthcare,EMEA,Recommender,Enterprise,2022-07-01,Successful,85,1,13,66,75,1,1
11,Urgent,AE 5,High,Inbound,Healthcare,APAC,Influencer,Small Business,2022-09-01,Successful,60,1,14,50,62,1,1
11,Urgent,AE 7,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-07-01,Failed,78,1,14,65,69,1,2
11,Urgent,AE 7,Medium,Inbound,Technology,EMEA,Influencer,Small Business,2022-03-01,Successful,75,1,13,72,62,0,1
11,Standard,AE 2,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2023-06-15,Failed,46,0,10,58,50,0,2
11,Critical,AE 8,Low,Inbound,Healthcare,APAC,Recommender,Mid-Market,2022-10-01,Failed,65,1,13,68,78,0,2
11,Standard,AE 10,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-10-01,Successful,70,1,12,65,50,1,2
11,Standard,AE 4,Medium,Inbound,Retail,APAC,Influencer,Mid-Market,2022-09-15,Failed,30,0,10,58,61,1,2
11,Standard,AE 11,Medium,Inbound,Finance,Other,Decision Maker,Small Business,2022-11-15,Successful,83,1,12,58,59,1,1
11,Standard,AE 11,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-09-15,Failed,70,1,11,50,75,0,1
11,Urgent,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Enterprise,2023-05-15,Successful,65,1,10,66,66,1,1
11,Critical,AE 8,High,Inbound,Technology,AMER,Decision Maker,Small Business,2023-01-01,Successful,75,1,11,58,60,1,2
11,Standard,AE 6,High,Employee Referral,Technology,APAC,Decision Maker,Enterprise,2022-06-15,Failed,60,1,14,55,68,1,2
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-01-15,Failed,70,1,11,76,66,0,1
11,Standard,AE9,High,Inbound,Technology,EMEA,Influencer,Enterprise,2022-09-15,"Successful, Failed",65,1,13,72,71,1,2
11,Standard,AE 7,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-05-15,"Successful, Failed",29,0,10,53,75,1,2
11,Standard,AE 4,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-09-15,Successful,65,1,9,50,58,1,2
11,Standard,AE 6,Medium,Partner Referral,Retail,EMEA,Decision Maker,Small Business,2022-09-15,Successful,25,0,10,48,52,0,2
11,Standard,AE 5,Medium,Inbound,Finance,APAC,Recommender,Small Business,2023-07-15,Successful,70,1,13,74,58,0,2
11,Standard,AE 6,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-05-15,Successful,79,1,10,45,55,1,1
11,Urgent,AE 7,High,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-07-15,Successful,65,1,11,55,73,0,2
11,Urgent,AE 8,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-05-01,Failed,60,1,11,70,68,0,2
11,Standard,AE 8,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-15,Successful,75,1,15,47,50,0,1
11,Critical,AE 8,Medium,Inbound,Technology,EMEA,Recommender,Small Business,2022-08-15,Failed,26,0,15,55,58,1,2
11,Critical,AE 5,Low,Inbound,Healthcare,APAC,Recommender,Mid-Market,2022-03-01,Successful,60,1,15,75,65,0,2
11,Standard,AE 4,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-02-01,"Successful, Failed",55,1,9,63,63,0,2
11,Standard,AE 7,High,Inbound,Technology,EMEA,Recommender,Enterprise,2022-12-15,Failed,56,1,10,59,71,0,2
11,Standard,AE 8,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-04-15,Failed,65,1,9,55,60,1,1
11,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-05-15,Successful,34,0,10,55,63,1,1
11,Standard,AE 7,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-05-15,"Successful, Failed",60,1,9,61,68,1,1
11,Urgent,AE 11,High,Inbound,Finance,EMEA,Decision Maker,Small Business,2023-02-01,"Successful, Failed",84,1,13,55,52,1,1
11,Urgent,AE 11,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2022-09-01,"Successful, Failed",60,1,8,56,70,0,1
11,Standard,AE 7,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-06-15,Failed,10,0,9,55,61,0,1
11,Urgent,AE 5,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-07-01,Successful,79,1,15,76,75,1,2
11,Standard,AE 6,Medium,Inbound,Finance,APAC,Decision Maker,Enterprise,2022-05-15,Successful,20,0,10,70,50,0,2
11,Critical,AE 6,Low,Inbound,Healthcare,EMEA,Recommender,Small Business,2022-02-01,Successful,32,0,15,55,70,1,2
11,Critical,AE 7,Low,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-01-01,Successful,90,1,12,70,73,1,2
11,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-07-01,Successful,70,1,10,58,73,0,2
11,Critical,AE 6,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-04-01,Failed,83,1,13,68,73,0,2
11,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-06-15,Successful,60,1,11,50,75,1,2
11,Urgent,AE 11,High,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2023-05-01,Successful,67,1,10,72,70,0,2
11,Standard,AE 5,High,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-07-01,Failed,75,1,14,70,75,0,1
12,Urgent,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-01-15,Successful,67,1,9,58,55,0,2
12,Standard,AE 7,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-04-15,Successful,40,0,10,52,62,1,1
12,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-07-15,Failed,74,1,11,61,73,0,1
12,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-07-15,Failed,40,0,15,47,72,0,2
12,Urgent,AE9,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-01-01,Failed,75,1,13,70,68,0,2
12,Critical,AE 2,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-07-01,Failed,70,1,9,49,58,0,2
12,Urgent,AE 6,Medium,Outbound,Healthcare,AMER,Decision Maker,Small Business,2023-03-15,Successful,65,1,10,58,54,1,1
12,Urgent,AE 7,Medium,Inbound,Technology,EMEA,Influencer,Small Business,2022-04-15,Successful,60,1,10,55,72,1,2
12,Standard,AE 6,High,Inbound,Technology,EMEA,Influencer,Mid-Market,2022-07-15,Successful,64,1,11,73,75,0,2
12,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-03-15,Successful,58,1,10,65,64,1,1
12,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-12-15,"Successful, Failed",39,0,9,58,49,0,2
12,Standard,AE 8,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-07-15,"Successful, Failed",60,1,9,58,50,0,2
12,Standard,AE 6,Medium,Outbound,Retail,EMEA,Decision Maker,Small Business,2022-07-15,Failed,25,0,10,53,57,0,1
12,Critical,AE 11,High,Inbound,Healthcare,EMEA,Recommender,Enterprise,2022-02-01,Failed,75,1,13,68,69,0,3
12,Standard,AE 8,Medium,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-03-01,Failed,75,1,12,58,70,0,2
12,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-05-01,Failed,66,1,13,74,56,1,2
12,Urgent,AE 11,High,Inbound,Retail,AMER,Decision Maker,Enterprise,2023-01-01,Failed,75,1,10,70,60,0,1
12,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-05-01,Failed,73,1,14,76,70,1,2
12,Standard,AE 4,Low,Inbound,Healthcare,EMEA,Influencer,Small Business,2023-03-15,Successful,54,1,9,72,68,1,2
12,Standard,AE 2,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Failed,60,1,10,48,60,0,2
12,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-05-15,Successful,71,1,9,50,54,1,1
12,Critical,AE 6,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2023-08-01,Successful,90,1,14,55,72,1,3
12,Critical,AE 6,Medium,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-03-01,Failed,60,1,13,69,65,1,2
12,Critical,AE 6,Low,Inbound,Technology,EMEA,Recommender,Mid-Market,2022-08-01,Successful,75,1,13,64,68,1,2
12,Urgent,AE 4,Medium,Inbound,Finance,Other,Decision Maker,Small Business,2022-08-15,Successful,71,1,9,66,70,0,2
12,Critical,AE 11,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-06-15,Failed,23,0,12,57,55,0,2
12,Standard,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-12-15,"Successful, Failed",65,1,9,50,70,0,2
12,Urgent,AE 5,Medium,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-02-15,Failed,70,1,9,55,48,1,2
12,Standard,AE 8,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-04-01,Successful,47,0,11,50,57,1,1
12,Standard,AE 6,Medium,Partner Referral,Retail,EMEA,Decision Maker,Small Business,2023-03-15,Successful,20,0,8,50,55,1,1
12,Standard,AE 4,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-08-15,Failed,48,0,11,58,47,1,2
12,Standard,AE 6,Medium,Inbound,Finance,AMER,Decision Maker,Small Business,2023-08-15,Failed,26,0,9,54,60,0,1
12,Critical,AE 8,High,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-03-01,Failed,65,1,14,74,74,0,2
12,Standard,AE 4,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Successful,75,1,8,65,70,1,2
12,Standard,AE 5,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-11-15,Successful,60,1,10,46,57,1,1
12,Standard,AE 6,Medium,Inbound,Retail,EMEA,Recommender,Small Business,2023-05-15,Successful,60,1,8,57,69,0,2
12,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-03-15,Successful,51,1,9,72,55,1,2
12,Urgent,AE 5,High,Inbound,Finance,APAC,Decision Maker,Small Business,2022-07-15,Failed,38,0,11,57,62,0,1
12,Critical,AE 5,Low,Inbound,Healthcare,APAC,Recommender,Mid-Market,2022-08-01,Failed,65,1,15,54,62,0,2
12,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-04-15,Successful,10,0,9,55,50,1,2
12,Urgent,AE 5,High,Inbound,Finance,APAC,Decision Maker,Small Business,2022-01-15,Failed,70,1,13,54,59,0,1
12,Critical,AE 1,Low,Outbound,Healthcare,EMEA,Recommender,Mid-Market,2023-04-01,Failed,75,1,13,75,61,0,2
12,Standard,AE 8,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-12-15,Failed,70,1,10,59,73,0,1
12,Urgent,AE 11,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2023-05-01,"Successful, Failed",75,1,10,55,68,1,2
12,Critical,AE 3,Medium,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-02-01,Failed,65,1,10,61,73,1,3
12,Standard,AE 8,Medium,Employee Referral,Retail,EMEA,Decision Maker,Small Business,2022-01-15,Successful,52,1,11,61,52,0,2
12,Urgent,AE 3,Low,Employee Referral,Technology,EMEA,Recommender,Enterprise,2022-10-01,"Successful, Failed",52,1,11,70,75,1,2
12,Standard,AE 7,Medium,Inbound,Finance,EMEA,Influencer,Enterprise,2022-01-01,Successful,80,1,14,67,49,1,1
12,Urgent,AE 11,Medium,Partner Referral,Technology,APAC,Influencer,Small Business,2022-07-15,Successful,60,1,10,50,68,0,2
12,Standard,AE 5,Medium,Inbound,Retail,APAC,Influencer,Small Business,2023-06-15,Failed,10,0,10,50,55,1,2
12,Urgent,AE9,Medium,Outbound,Finance,EMEA,Influencer,Small Business,2023-01-15,Successful,27,0,10,63,48,1,2
12,Critical,AE 3,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2022-08-01,Successful,44,0,11,76,68,1,2
12,Critical,AE 6,Low,Inbound,Technology,EMEA,Recommender,Mid-Market,2022-08-01,Successful,48,0,13,50,63,0,2
12,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-08-15,Successful,75,1,12,45,49,1,1
12,Critical,AE 6,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-03-15,Failed,10,0,13,58,57,1,2
12,Urgent,AE 5,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-08-01,Successful,70,1,12,76,75,0,2
12,Standard,AE 6,Low,Inbound,Finance,EMEA,Influencer,Mid-Market,2022-05-15,Failed,75,1,14,63,75,1,2
12,Critical,AE 6,Low,Inbound,Healthcare,EMEA,Decision Maker,Small Business,2023-08-15,Successful,69,1,11,69,60,0,2
12,Standard,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-10-01,Failed,60,1,11,61,73,1,2
12,Critical,AE 2,Medium,Inbound,Finance,EMEA,Decision Maker,Enterprise,2023-01-01,Failed,70,1,10,64,68,0,2
12,Standard,AE 8,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-05-15,Failed,38,0,9,55,68,0,1
12,Standard,AE 2,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-15,Successful,65,1,11,55,62,0,1
12,Standard,AE 6,Medium,Inbound,Technology,APAC,Decision Maker,Small Business,2022-06-15,Failed,10,0,8,50,48,1,2
12,Standard,AE 8,Medium,Inbound,Retail,APAC,Recommender,Small Business,2023-03-15,Successful,56,1,10,70,50,1,2
12,Standard,AE 4,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-09-15,Successful,12,0,10,69,58,0,2
12,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-05-01,Successful,75,1,14,55,50,0,1
12,Standard,AE 5,High,Inbound,Technology,APAC,Influencer,Enterprise,2022-09-01,Successful,90,1,10,67,52,1,1
